model,seed,rho_target,leak,input_scale,order,ipc_contrib
local_sign+binary,9,0.95,0.8,1.0,5,0.007422268390655518
local_sign+binary,9,0.95,0.8,1.0,6,0.0
local_sign+binary,9,0.95,0.8,1.0,7,0.04595822095870972
local_sign+binary,9,0.95,0.8,1.0,8,0.007243692874908447
local_sign+binary,9,0.95,0.8,1.0,9,0.00031125545501708984
local_sign+binary,9,0.95,0.8,1.0,10,0.0
global_sign_pres,9,0.95,0.8,1.0,1,3.0915091037750244
global_sign_pres,9,0.95,0.8,1.0,2,9.441375732421875e-05
global_sign_pres,9,0.95,0.8,1.0,3,1.3733278512954712
global_sign_pres,9,0.95,0.8,1.0,4,1.7404556274414062e-05
global_sign_pres,9,0.95,0.8,1.0,5,0.6520255208015442
global_sign_pres,9,0.95,0.8,1.0,6,0.0
global_sign_pres,9,0.95,0.8,1.0,7,0.0010995864868164062
global_sign_pres,9,0.95,0.8,1.0,8,0.004111528396606445
global_sign_pres,9,0.95,0.8,1.0,9,0.0
global_sign_pres,9,0.95,0.8,1.0,10,0.0
binary+shuffle,9,0.95,0.8,1.0,1,1.3214305639266968
binary+shuffle,9,0.95,0.8,1.0,2,0.003146529197692871
binary+shuffle,9,0.95,0.8,1.0,3,1.2269952297210693
binary+shuffle,9,0.95,0.8,1.0,4,6.753206253051758e-05
binary+shuffle,9,0.95,0.8,1.0,5,0.0
binary+shuffle,9,0.95,0.8,1.0,6,0.0
binary+shuffle,9,0.95,0.8,1.0,7,0.0
binary+shuffle,9,0.95,0.8,1.0,8,0.004302382469177246
binary+shuffle,9,0.95,0.8,1.0,9,0.0
binary+shuffle,9,0.95,0.8,1.0,10,0.0012466907501220703
