chunk,dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,triad_scope,triad_count,triad_edge_count_mean,triad_edge_count_std,triad_avg_abs_w_mean,triad_avg_abs_w_std,triad_avg_abs_w_min,triad_avg_abs_w_max,triad_cv_abs_w_mean,triad_cv_abs_w_std,triad_cv_abs_w_min,triad_cv_abs_w_max
chunk_8,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,24,2412345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.74830627441406,0.8000005483627319,0.0079555106373438,1000,100,0.5,1.0,83646,0.2816363636363636,83.646,64.00544806015643,194,39258,0.1321818181818181,closed,6527,3.8929063888463302,0.818883549422692,0.048397691703814,0.033115624475052,0.0079555111005902,0.2307098172605037,0.7041641668497377,0.2998122425705027,0.0,1.7058823468650686
chunk_8,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,24,2412345,0.5,requested,297,3604,1802,0.5,64.2791748046875,65.74830627441406,0.8000005483627319,0.0124457104875848,1000,100,0.5,1.0,88193,0.2969461279461279,88.193,61.10985325759803,209,41304,0.139070707070707,closed,6527,3.8929063888463302,0.818883549422692,0.0757140114766089,0.0518065362878714,0.0124457105994224,0.3609255999326706,0.7041641655176678,0.2998122431128169,0.0,1.7058823425839709
chunk_8,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,24,2412345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.74830627441406,0.9500007629394532,0.0094471688818458,1000,100,0.5,1.0,84423,0.2842525252525252,84.423,63.09642803067563,199,39786,0.1339595959595959,closed,6527,3.8929063888463302,0.818883549422692,0.057472253096923,0.0393248002770684,0.0094471685588359,0.2739678844809532,0.7041641659387173,0.2998122436366333,0.0,1.7058823461188792
chunk_8,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,24,2412345,0.5,requested,297,3604,1802,0.5,64.2791748046875,65.74830627441406,0.9500007033348083,0.014779281204007,1000,100,0.5,1.0,90683,0.3053299663299663,90.683,59.4885821179359,216,42425,0.1428451178451178,closed,6527,3.8929063888463302,0.818883549422692,0.0899103865024764,0.0615202607118415,0.0147792808711528,0.4285991415381431,0.704164167303352,0.2998122431876244,0.0,1.7058823485802477
chunk_8,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,24,2412345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.74830627441406,1.0500026941299438,0.0104416077115138,1000,100,0.5,1.0,85134,0.2866464646464646,85.134,62.35280198929247,202,40239,0.1354848484848484,closed,6527,3.8929063888463302,0.818883549422692,0.0635219674815664,0.0434642563843863,0.0104416077956557,0.3028066381812095,0.7041641702932413,0.2998122472991846,0.0,1.7058823637431455
chunk_8,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,24,2412345,0.5,requested,297,3604,1802,0.5,64.2791748046875,65.74830627441406,1.050000786781311,0.0163349950149551,1000,100,0.5,1.0,92398,0.3111043771043771,92.398,58.281371932327694,219,43210,0.1454882154882155,closed,6527,3.8929063888463302,0.818883549422692,0.0993746438399425,0.0679960823147903,0.0163349956274032,0.4737148731946945,0.7041641680621799,0.2998122449100869,0.0,1.705882352941176
chunk_8,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,25,2512345,0.0,requested,297,3604,0,0.0,100.5592269897461,68.69009399414062,0.6000003218650818,0.0059666329780078,1000,100,0.5,1.0,78343,0.2637811447811448,78.343,62.45866181271766,185,37015,0.1246296296296296,closed,6527,3.8929063888463302,0.818883549422692,0.0362982670306508,0.0248367174201264,0.005966633092612,0.1730323582887649,0.7041641664620958,0.2998122446338896,0.0,1.7058823515909305
chunk_8,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,25,2512345,0.5,requested,297,3604,1802,0.5,44.06787490844727,68.69009399414062,0.6000003814697266,0.0136153604240395,1000,100,0.5,1.0,84543,0.2846565656565656,84.543,60.48631866584167,210,40529,0.1364612794612794,closed,6527,3.8929063888463302,0.818883549422692,0.082829627160754,0.0566753248257136,0.0136153604835271,0.394845463335514,0.7041641691858116,0.2998122471871562,0.0,1.7058823600417656
chunk_8,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,25,2512345,0.0,requested,297,3604,0,0.0,100.5592269897461,68.69009399414062,0.8000005483627319,0.0079555106373438,1000,100,0.5,1.0,79396,0.2673265993265993,79.396,62.08464937235039,194,37630,0.1267003367003367,closed,6527,3.8929063888463302,0.818883549422692,0.048397691703814,0.033115624475052,0.0079555111005902,0.2307098172605037,0.7041641668497377,0.2998122425705027,0.0,1.7058823468650686
chunk_8,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,25,2512345,0.5,requested,297,3604,1802,0.5,44.06787490844727,68.69009399414062,0.7999995946884155,0.0181538138987194,1000,100,0.5,1.0,89982,0.3029696969696969,89.982,58.01002360660474,224,42613,0.1434781144781144,closed,6527,3.8929063888463302,0.818883549422692,0.1104395063759121,0.0755671013163437,0.0181538145989179,0.5264606177806854,0.7041641683653393,0.2998122460177948,0.0,1.705882351166029
