run_index,shuffle_seed,unknown_sign_seed,edges,max_swaps,successful_swaps,successful_fraction,failed_swap_attempts,retained_edge_fraction,reached_max_swaps,hit_failed_attempt_limit,termination_reason,in_degree_preserved,out_degree_preserved,edge_count_preserved,diagonal_clear,weight_multiset_preserved
300,30012345,53012345,3604,1802,1802,1.0,451,0.0502219755826859,True,False,all_edge_pairs_swapped,True,True,True,True,True
301,30112345,53112345,3604,1802,1801,0.9994450610432852,20000,0.04467258601553829,False,True,retry_limit_reached,True,True,True,True,True
302,30212345,53212345,3604,1802,1801,0.9994450610432852,20000,0.05133185349611543,False,True,retry_limit_reached,True,True,True,True,True
303,30312345,53312345,3604,1802,1802,1.0,426,0.053551609322974474,True,False,all_edge_pairs_swapped,True,True,True,True,True
304,30412345,53412345,3604,1802,1800,0.9988901220865705,20000,0.05133185349611543,False,True,retry_limit_reached,True,True,True,True,True
305,30512345,53512345,3604,1802,1801,0.9994450610432852,20000,0.045227524972253054,False,True,retry_limit_reached,True,True,True,True,True
306,30612345,53612345,3604,1802,1802,1.0,420,0.04772475027746948,True,False,all_edge_pairs_swapped,True,True,True,True,True
307,30712345,53712345,3604,1802,1802,1.0,419,0.04661487236403995,True,False,all_edge_pairs_swapped,True,True,True,True,True
308,30812345,53812345,3604,1802,1801,0.9994450610432852,20000,0.05244173140954495,False,True,retry_limit_reached,True,True,True,True,True
309,30912345,53912345,3604,1802,1802,1.0,442,0.03967813540510544,True,False,all_edge_pairs_swapped,True,True,True,True,True
310,31012345,54012345,3604,1802,1802,1.0,424,0.04411764705882353,True,False,all_edge_pairs_swapped,True,True,True,True,True
311,31112345,54112345,3604,1802,1802,1.0,437,0.04855715871254162,True,False,all_edge_pairs_swapped,True,True,True,True,True
312,31212345,54212345,3604,1802,1802,1.0,460,0.04966703662597114,True,False,all_edge_pairs_swapped,True,True,True,True,True
313,31312345,54312345,3604,1802,1801,0.9994450610432852,20000,0.05382907880133185,False,True,retry_limit_reached,True,True,True,True,True
314,31412345,54412345,3604,1802,1801,0.9994450610432852,20000,0.046337402885682576,False,True,retry_limit_reached,True,True,True,True,True
315,31512345,54512345,3604,1802,1802,1.0,426,0.05216426193118757,True,False,all_edge_pairs_swapped,True,True,True,True,True
316,31612345,54612345,3604,1802,1802,1.0,458,0.04911209766925638,True,False,all_edge_pairs_swapped,True,True,True,True,True
317,31712345,54712345,3604,1802,1802,1.0,383,0.04661487236403995,True,False,all_edge_pairs_swapped,True,True,True,True,True
318,31812345,54812345,3604,1802,1801,0.9994450610432852,20000,0.04467258601553829,False,True,retry_limit_reached,True,True,True,True,True
319,31912345,54912345,3604,1802,1801,0.9994450610432852,20000,0.049944506104328525,False,True,retry_limit_reached,True,True,True,True,True
320,32012345,55012345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
321,32112345,55112345,3604,1802,1801,0.9994450610432852,20000,0.053551609322974474,False,True,retry_limit_reached,True,True,True,True,True
322,32212345,55212345,3604,1802,1802,1.0,451,0.05493895671476138,True,False,all_edge_pairs_swapped,True,True,True,True,True
323,32312345,55312345,3604,1802,1801,0.9994450610432852,20000,0.053551609322974474,False,True,retry_limit_reached,True,True,True,True,True
324,32412345,55412345,3604,1802,1802,1.0,411,0.053551609322974474,True,False,all_edge_pairs_swapped,True,True,True,True,True
325,32512345,55512345,3604,1802,1801,0.9994450610432852,20000,0.04495005549389567,False,True,retry_limit_reached,True,True,True,True,True
326,32612345,55612345,3604,1802,1801,0.9994450610432852,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
327,32712345,55712345,3604,1802,1801,0.9994450610432852,20000,0.046337402885682576,False,True,retry_limit_reached,True,True,True,True,True
328,32812345,55812345,3604,1802,1802,1.0,445,0.04772475027746948,True,False,all_edge_pairs_swapped,True,True,True,True,True
329,32912345,55912345,3604,1802,1801,0.9994450610432852,20000,0.04495005549389567,False,True,retry_limit_reached,True,True,True,True,True
330,33012345,56012345,3604,1802,1801,0.9994450610432852,20000,0.05382907880133185,False,True,retry_limit_reached,True,True,True,True,True
331,33112345,56112345,3604,1802,1801,0.9994450610432852,20000,0.042175360710321866,False,True,retry_limit_reached,True,True,True,True,True
332,33212345,56212345,3604,1802,1801,0.9994450610432852,20000,0.053551609322974474,False,True,retry_limit_reached,True,True,True,True,True
333,33312345,56312345,3604,1802,1801,0.9994450610432852,20000,0.04328523862375139,False,True,retry_limit_reached,True,True,True,True,True
334,33412345,56412345,3604,1802,1801,0.9994450610432852,20000,0.053551609322974474,False,True,retry_limit_reached,True,True,True,True,True
335,33512345,56512345,3604,1802,1800,0.9988901220865705,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
336,33612345,56612345,3604,1802,1801,0.9994450610432852,20000,0.051054384017758046,False,True,retry_limit_reached,True,True,True,True,True
