model,seed,rho_target,leak,input_scale,neuron_bias,num_streams,prefix_length,common_tail_length,total_stream_length,gr_seed,GR
cel_randN,17,0.95,0.8,1.0,0.0,300,7,0,7,23000020,15.096908569335938
cel_randN,17,0.95,0.8,1.0,0.0,300,7,1,8,23000020,18.612232208251953
cel_randN,17,0.95,0.8,1.0,0.0,300,7,2,9,23000020,17.533035278320312
cel_randN,17,0.95,0.8,1.0,0.0,300,7,3,10,23000020,15.30424976348877
cel_randN,17,0.95,0.8,1.0,0.0,300,7,4,11,23000020,13.941976547241211
cel_randN,17,0.95,0.8,1.0,0.0,300,7,5,12,23000020,12.22421646118164
cel_randN,17,0.95,0.8,1.0,0.0,300,7,7,14,23000020,9.665586471557617
cel_randN,17,0.95,0.8,1.0,0.0,300,7,10,17,23000020,7.493501663208008
er_randN,17,0.95,0.8,1.0,0.0,300,7,0,7,23000020,22.59741973876953
er_randN,17,0.95,0.8,1.0,0.0,300,7,1,8,23000020,27.780628204345703
er_randN,17,0.95,0.8,1.0,0.0,300,7,2,9,23000020,27.214509963989258
er_randN,17,0.95,0.8,1.0,0.0,300,7,3,10,23000020,24.059738159179688
er_randN,17,0.95,0.8,1.0,0.0,300,7,4,11,23000020,21.052030563354492
er_randN,17,0.95,0.8,1.0,0.0,300,7,5,12,23000020,18.185646057128906
er_randN,17,0.95,0.8,1.0,0.0,300,7,7,14,23000020,13.948163986206055
er_randN,17,0.95,0.8,1.0,0.0,300,7,10,17,23000020,9.462125778198242
ws_p01_randN,17,0.95,0.8,1.0,0.0,300,7,0,7,23000020,19.1757869720459
ws_p01_randN,17,0.95,0.8,1.0,0.0,300,7,1,8,23000020,23.954570770263672
ws_p01_randN,17,0.95,0.8,1.0,0.0,300,7,2,9,23000020,22.689104080200195
ws_p01_randN,17,0.95,0.8,1.0,0.0,300,7,3,10,23000020,19.704730987548828
ws_p01_randN,17,0.95,0.8,1.0,0.0,300,7,4,11,23000020,16.758283615112305
ws_p01_randN,17,0.95,0.8,1.0,0.0,300,7,5,12,23000020,14.420273780822754
ws_p01_randN,17,0.95,0.8,1.0,0.0,300,7,7,14,23000020,10.980356216430664
ws_p01_randN,17,0.95,0.8,1.0,0.0,300,7,10,17,23000020,8.12667179107666
local_sign,17,0.95,0.8,1.0,0.0,300,7,0,7,23000020,7.105891227722168
local_sign,17,0.95,0.8,1.0,0.0,300,7,1,8,23000020,8.822265625
local_sign,17,0.95,0.8,1.0,0.0,300,7,2,9,23000020,8.144993782043457
local_sign,17,0.95,0.8,1.0,0.0,300,7,3,10,23000020,7.021151065826416
local_sign,17,0.95,0.8,1.0,0.0,300,7,4,11,23000020,5.386610507965088
local_sign,17,0.95,0.8,1.0,0.0,300,7,5,12,23000020,3.899864673614502
local_sign,17,0.95,0.8,1.0,0.0,300,7,7,14,23000020,2.374187469482422
local_sign,17,0.95,0.8,1.0,0.0,300,7,10,17,23000020,1.5375779867172241
local_sign+flat,17,0.95,0.8,1.0,0.0,300,7,0,7,23000020,9.163898468017578
local_sign+flat,17,0.95,0.8,1.0,0.0,300,7,1,8,23000020,11.225565910339355
local_sign+flat,17,0.95,0.8,1.0,0.0,300,7,2,9,23000020,10.2534761428833
local_sign+flat,17,0.95,0.8,1.0,0.0,300,7,3,10,23000020,8.754618644714355
local_sign+flat,17,0.95,0.8,1.0,0.0,300,7,4,11,23000020,7.003983974456787
local_sign+flat,17,0.95,0.8,1.0,0.0,300,7,5,12,23000020,5.696638107299805
local_sign+flat,17,0.95,0.8,1.0,0.0,300,7,7,14,23000020,4.471529006958008
local_sign+flat,17,0.95,0.8,1.0,0.0,300,7,10,17,23000020,4.16728401184082
local_sign+binary,17,0.95,0.8,1.0,0.0,300,7,0,7,23000020,6.060348033905029
local_sign+binary,17,0.95,0.8,1.0,0.0,300,7,1,8,23000020,7.405045032501221
local_sign+binary,17,0.95,0.8,1.0,0.0,300,7,2,9,23000020,6.84745454788208
local_sign+binary,17,0.95,0.8,1.0,0.0,300,7,3,10,23000020,6.17534065246582
local_sign+binary,17,0.95,0.8,1.0,0.0,300,7,4,11,23000020,4.998551368713379
local_sign+binary,17,0.95,0.8,1.0,0.0,300,7,5,12,23000020,3.932217597961426
local_sign+binary,17,0.95,0.8,1.0,0.0,300,7,7,14,23000020,2.552994966506958
local_sign+binary,17,0.95,0.8,1.0,0.0,300,7,10,17,23000020,1.5764987468719482
global_sign_pres_real_weight,17,0.95,0.8,1.0,0.0,300,7,0,7,23000020,7.308191299438477
global_sign_pres_real_weight,17,0.95,0.8,1.0,0.0,300,7,1,8,23000020,9.179612159729004
global_sign_pres_real_weight,17,0.95,0.8,1.0,0.0,300,7,2,9,23000020,7.9864888191223145
global_sign_pres_real_weight,17,0.95,0.8,1.0,0.0,300,7,3,10,23000020,6.452953815460205
global_sign_pres_real_weight,17,0.95,0.8,1.0,0.0,300,7,4,11,23000020,5.250821113586426
global_sign_pres_real_weight,17,0.95,0.8,1.0,0.0,300,7,5,12,23000020,3.832858085632324
global_sign_pres_real_weight,17,0.95,0.8,1.0,0.0,300,7,7,14,23000020,2.2971715927124023
global_sign_pres_real_weight,17,0.95,0.8,1.0,0.0,300,7,10,17,23000020,1.5971707105636597
binary_base,17,0.95,0.8,1.0,0.0,300,7,0,7,23000020,2.7249717712402344
binary_base,17,0.95,0.8,1.0,0.0,300,7,1,8,23000020,3.2358670234680176
binary_base,17,0.95,0.8,1.0,0.0,300,7,2,9,23000020,3.265969753265381
binary_base,17,0.95,0.8,1.0,0.0,300,7,3,10,23000020,3.1529626846313477
binary_base,17,0.95,0.8,1.0,0.0,300,7,4,11,23000020,2.6885604858398438
binary_base,17,0.95,0.8,1.0,0.0,300,7,5,12,23000020,2.2101078033447266
binary_base,17,0.95,0.8,1.0,0.0,300,7,7,14,23000020,1.573628306388855
binary_base,17,0.95,0.8,1.0,0.0,300,7,10,17,23000020,1.1894006729125977
real,18,0.95,0.8,1.0,0.0,300,7,0,7,23000021,6.312236309051514
real,18,0.95,0.8,1.0,0.0,300,7,1,8,23000021,9.143026351928711
real,18,0.95,0.8,1.0,0.0,300,7,2,9,23000021,8.253830909729004
real,18,0.95,0.8,1.0,0.0,300,7,3,10,23000021,6.408191680908203
real,18,0.95,0.8,1.0,0.0,300,7,4,11,23000021,4.904285430908203
real,18,0.95,0.8,1.0,0.0,300,7,5,12,23000021,4.050485610961914
real,18,0.95,0.8,1.0,0.0,300,7,7,14,23000021,3.3227314949035645
real,18,0.95,0.8,1.0,0.0,300,7,10,17,23000021,2.2495462894439697
cel_randN,18,0.95,0.8,1.0,0.0,300,7,0,7,23000021,19.676301956176758
cel_randN,18,0.95,0.8,1.0,0.0,300,7,1,8,23000021,26.237356185913086
cel_randN,18,0.95,0.8,1.0,0.0,300,7,2,9,23000021,24.797195434570312
cel_randN,18,0.95,0.8,1.0,0.0,300,7,3,10,23000021,21.513395309448242
cel_randN,18,0.95,0.8,1.0,0.0,300,7,4,11,23000021,18.67952537536621
cel_randN,18,0.95,0.8,1.0,0.0,300,7,5,12,23000021,15.793244361877441
cel_randN,18,0.95,0.8,1.0,0.0,300,7,7,14,23000021,11.38184928894043
cel_randN,18,0.95,0.8,1.0,0.0,300,7,10,17,23000021,8.437638282775879
er_randN,18,0.95,0.8,1.0,0.0,300,7,0,7,23000021,22.49274444580078
er_randN,18,0.95,0.8,1.0,0.0,300,7,1,8,23000021,29.3795223236084
er_randN,18,0.95,0.8,1.0,0.0,300,7,2,9,23000021,28.10170555114746
er_randN,18,0.95,0.8,1.0,0.0,300,7,3,10,23000021,25.651071548461914
er_randN,18,0.95,0.8,1.0,0.0,300,7,4,11,23000021,22.978296279907227
er_randN,18,0.95,0.8,1.0,0.0,300,7,5,12,23000021,20.043354034423828
er_randN,18,0.95,0.8,1.0,0.0,300,7,7,14,23000021,15.343862533569336
er_randN,18,0.95,0.8,1.0,0.0,300,7,10,17,23000021,11.791241645812988
ws_p01_randN,18,0.95,0.8,1.0,0.0,300,7,0,7,23000021,25.673377990722656
ws_p01_randN,18,0.95,0.8,1.0,0.0,300,7,1,8,23000021,33.3369140625
ws_p01_randN,18,0.95,0.8,1.0,0.0,300,7,2,9,23000021,30.558778762817383
ws_p01_randN,18,0.95,0.8,1.0,0.0,300,7,3,10,23000021,27.030359268188477
ws_p01_randN,18,0.95,0.8,1.0,0.0,300,7,4,11,23000021,23.332490921020508
ws_p01_randN,18,0.95,0.8,1.0,0.0,300,7,5,12,23000021,20.91225242614746
ws_p01_randN,18,0.95,0.8,1.0,0.0,300,7,7,14,23000021,16.92955780029297
ws_p01_randN,18,0.95,0.8,1.0,0.0,300,7,10,17,23000021,13.99169635772705
local_sign,18,0.95,0.8,1.0,0.0,300,7,0,7,23000021,16.412433624267578
local_sign,18,0.95,0.8,1.0,0.0,300,7,1,8,23000021,19.720809936523438
local_sign,18,0.95,0.8,1.0,0.0,300,7,2,9,23000021,15.198498725891113
local_sign,18,0.95,0.8,1.0,0.0,300,7,3,10,23000021,10.610113143920898
local_sign,18,0.95,0.8,1.0,0.0,300,7,4,11,23000021,7.631752014160156
local_sign,18,0.95,0.8,1.0,0.0,300,7,5,12,23000021,6.302263259887695
local_sign,18,0.95,0.8,1.0,0.0,300,7,7,14,23000021,4.719377040863037
local_sign,18,0.95,0.8,1.0,0.0,300,7,10,17,23000021,3.1722946166992188
local_sign+flat,18,0.95,0.8,1.0,0.0,300,7,0,7,23000021,12.87291431427002
local_sign+flat,18,0.95,0.8,1.0,0.0,300,7,1,8,23000021,16.83530616760254
local_sign+flat,18,0.95,0.8,1.0,0.0,300,7,2,9,23000021,13.889032363891602
local_sign+flat,18,0.95,0.8,1.0,0.0,300,7,3,10,23000021,10.249696731567383
local_sign+flat,18,0.95,0.8,1.0,0.0,300,7,4,11,23000021,7.270456790924072
local_sign+flat,18,0.95,0.8,1.0,0.0,300,7,5,12,23000021,5.552914619445801
local_sign+flat,18,0.95,0.8,1.0,0.0,300,7,7,14,23000021,3.4064817428588867
local_sign+flat,18,0.95,0.8,1.0,0.0,300,7,10,17,23000021,1.9507701396942139
local_sign+binary,18,0.95,0.8,1.0,0.0,300,7,0,7,23000021,9.932710647583008
local_sign+binary,18,0.95,0.8,1.0,0.0,300,7,1,8,23000021,12.956006050109863
local_sign+binary,18,0.95,0.8,1.0,0.0,300,7,2,9,23000021,10.47486400604248
local_sign+binary,18,0.95,0.8,1.0,0.0,300,7,3,10,23000021,7.539487838745117
local_sign+binary,18,0.95,0.8,1.0,0.0,300,7,4,11,23000021,5.24148416519165
local_sign+binary,18,0.95,0.8,1.0,0.0,300,7,5,12,23000021,3.939199686050415
local_sign+binary,18,0.95,0.8,1.0,0.0,300,7,7,14,23000021,2.566154718399048
local_sign+binary,18,0.95,0.8,1.0,0.0,300,7,10,17,23000021,1.689121961593628
global_sign_pres_real_weight,18,0.95,0.8,1.0,0.0,300,7,0,7,23000021,14.47701644897461
global_sign_pres_real_weight,18,0.95,0.8,1.0,0.0,300,7,1,8,23000021,18.262800216674805
global_sign_pres_real_weight,18,0.95,0.8,1.0,0.0,300,7,2,9,23000021,14.86464786529541
global_sign_pres_real_weight,18,0.95,0.8,1.0,0.0,300,7,3,10,23000021,10.841347694396973
global_sign_pres_real_weight,18,0.95,0.8,1.0,0.0,300,7,4,11,23000021,8.596009254455566
global_sign_pres_real_weight,18,0.95,0.8,1.0,0.0,300,7,5,12,23000021,8.13686752319336
global_sign_pres_real_weight,18,0.95,0.8,1.0,0.0,300,7,7,14,23000021,5.436985492706299
global_sign_pres_real_weight,18,0.95,0.8,1.0,0.0,300,7,10,17,23000021,2.787855863571167
binary_base,18,0.95,0.8,1.0,0.0,300,7,0,7,23000021,2.917285919189453
binary_base,18,0.95,0.8,1.0,0.0,300,7,1,8,23000021,3.6636195182800293
binary_base,18,0.95,0.8,1.0,0.0,300,7,2,9,23000021,3.8193702697753906
binary_base,18,0.95,0.8,1.0,0.0,300,7,3,10,23000021,3.44834303855896
binary_base,18,0.95,0.8,1.0,0.0,300,7,4,11,23000021,2.7324562072753906
binary_base,18,0.95,0.8,1.0,0.0,300,7,5,12,23000021,2.2218658924102783
binary_base,18,0.95,0.8,1.0,0.0,300,7,7,14,23000021,1.6585842370986938
binary_base,18,0.95,0.8,1.0,0.0,300,7,10,17,23000021,1.2365891933441162
real,19,0.95,0.8,1.0,0.0,300,7,0,7,23000022,5.0010199546813965
real,19,0.95,0.8,1.0,0.0,300,7,1,8,23000022,5.127162456512451
real,19,0.95,0.8,1.0,0.0,300,7,2,9,23000022,5.290986061096191
real,19,0.95,0.8,1.0,0.0,300,7,3,10,23000022,4.532776355743408
real,19,0.95,0.8,1.0,0.0,300,7,4,11,23000022,3.9311375617980957
real,19,0.95,0.8,1.0,0.0,300,7,5,12,23000022,3.6757495403289795
real,19,0.95,0.8,1.0,0.0,300,7,7,14,23000022,3.353020191192627
real,19,0.95,0.8,1.0,0.0,300,7,10,17,23000022,2.7923827171325684
cel_randN,19,0.95,0.8,1.0,0.0,300,7,0,7,23000022,21.660533905029297
cel_randN,19,0.95,0.8,1.0,0.0,300,7,1,8,23000022,21.602802276611328
cel_randN,19,0.95,0.8,1.0,0.0,300,7,2,9,23000022,23.97081184387207
cel_randN,19,0.95,0.8,1.0,0.0,300,7,3,10,23000022,20.82805061340332
cel_randN,19,0.95,0.8,1.0,0.0,300,7,4,11,23000022,17.60232162475586
cel_randN,19,0.95,0.8,1.0,0.0,300,7,5,12,23000022,15.002049446105957
cel_randN,19,0.95,0.8,1.0,0.0,300,7,7,14,23000022,10.111519813537598
cel_randN,19,0.95,0.8,1.0,0.0,300,7,10,17,23000022,5.65102481842041
er_randN,19,0.95,0.8,1.0,0.0,300,7,0,7,23000022,21.80171012878418
er_randN,19,0.95,0.8,1.0,0.0,300,7,1,8,23000022,22.621543884277344
er_randN,19,0.95,0.8,1.0,0.0,300,7,2,9,23000022,25.534135818481445
er_randN,19,0.95,0.8,1.0,0.0,300,7,3,10,23000022,24.056814193725586
er_randN,19,0.95,0.8,1.0,0.0,300,7,4,11,23000022,21.59441375732422
er_randN,19,0.95,0.8,1.0,0.0,300,7,5,12,23000022,19.083328247070312
er_randN,19,0.95,0.8,1.0,0.0,300,7,7,14,23000022,15.328990936279297
er_randN,19,0.95,0.8,1.0,0.0,300,7,10,17,23000022,11.854070663452148
ws_p01_randN,19,0.95,0.8,1.0,0.0,300,7,0,7,23000022,24.232040405273438
ws_p01_randN,19,0.95,0.8,1.0,0.0,300,7,1,8,23000022,24.82998275756836
ws_p01_randN,19,0.95,0.8,1.0,0.0,300,7,2,9,23000022,28.685367584228516
ws_p01_randN,19,0.95,0.8,1.0,0.0,300,7,3,10,23000022,25.930360794067383
ws_p01_randN,19,0.95,0.8,1.0,0.0,300,7,4,11,23000022,22.032257080078125
ws_p01_randN,19,0.95,0.8,1.0,0.0,300,7,5,12,23000022,19.263092041015625
ws_p01_randN,19,0.95,0.8,1.0,0.0,300,7,7,14,23000022,13.600496292114258
ws_p01_randN,19,0.95,0.8,1.0,0.0,300,7,10,17,23000022,9.35722541809082
local_sign,19,0.95,0.8,1.0,0.0,300,7,0,7,23000022,17.521038055419922
local_sign,19,0.95,0.8,1.0,0.0,300,7,1,8,23000022,16.528947830200195
local_sign,19,0.95,0.8,1.0,0.0,300,7,2,9,23000022,18.211124420166016
local_sign,19,0.95,0.8,1.0,0.0,300,7,3,10,23000022,16.280887603759766
local_sign,19,0.95,0.8,1.0,0.0,300,7,4,11,23000022,13.774800300598145
local_sign,19,0.95,0.8,1.0,0.0,300,7,5,12,23000022,12.066980361938477
local_sign,19,0.95,0.8,1.0,0.0,300,7,7,14,23000022,8.574935913085938
local_sign,19,0.95,0.8,1.0,0.0,300,7,10,17,23000022,4.595905780792236
local_sign+flat,19,0.95,0.8,1.0,0.0,300,7,0,7,23000022,10.293519973754883
local_sign+flat,19,0.95,0.8,1.0,0.0,300,7,1,8,23000022,9.185076713562012
local_sign+flat,19,0.95,0.8,1.0,0.0,300,7,2,9,23000022,8.989827156066895
local_sign+flat,19,0.95,0.8,1.0,0.0,300,7,3,10,23000022,7.020557880401611
local_sign+flat,19,0.95,0.8,1.0,0.0,300,7,4,11,23000022,5.535028457641602
local_sign+flat,19,0.95,0.8,1.0,0.0,300,7,5,12,23000022,4.539788246154785
local_sign+flat,19,0.95,0.8,1.0,0.0,300,7,7,14,23000022,3.0471930503845215
local_sign+flat,19,0.95,0.8,1.0,0.0,300,7,10,17,23000022,1.813990592956543
local_sign+binary,19,0.95,0.8,1.0,0.0,300,7,0,7,23000022,12.123668670654297
local_sign+binary,19,0.95,0.8,1.0,0.0,300,7,1,8,23000022,10.233951568603516
local_sign+binary,19,0.95,0.8,1.0,0.0,300,7,2,9,23000022,9.97021770477295
local_sign+binary,19,0.95,0.8,1.0,0.0,300,7,3,10,23000022,7.438477516174316
local_sign+binary,19,0.95,0.8,1.0,0.0,300,7,4,11,23000022,5.672085285186768
local_sign+binary,19,0.95,0.8,1.0,0.0,300,7,5,12,23000022,4.748353481292725
local_sign+binary,19,0.95,0.8,1.0,0.0,300,7,7,14,23000022,4.095743179321289
local_sign+binary,19,0.95,0.8,1.0,0.0,300,7,10,17,23000022,2.7217280864715576
global_sign_pres_real_weight,19,0.95,0.8,1.0,0.0,300,7,0,7,23000022,8.983203887939453
global_sign_pres_real_weight,19,0.95,0.8,1.0,0.0,300,7,1,8,23000022,9.219992637634277
global_sign_pres_real_weight,19,0.95,0.8,1.0,0.0,300,7,2,9,23000022,9.86040210723877
global_sign_pres_real_weight,19,0.95,0.8,1.0,0.0,300,7,3,10,23000022,8.07959270477295
global_sign_pres_real_weight,19,0.95,0.8,1.0,0.0,300,7,4,11,23000022,6.071813106536865
global_sign_pres_real_weight,19,0.95,0.8,1.0,0.0,300,7,5,12,23000022,4.62617301940918
global_sign_pres_real_weight,19,0.95,0.8,1.0,0.0,300,7,7,14,23000022,3.073662042617798
global_sign_pres_real_weight,19,0.95,0.8,1.0,0.0,300,7,10,17,23000022,1.6237123012542725
binary_base,19,0.95,0.8,1.0,0.0,300,7,0,7,23000022,3.6884565353393555
binary_base,19,0.95,0.8,1.0,0.0,300,7,1,8,23000022,3.6465234756469727
binary_base,19,0.95,0.8,1.0,0.0,300,7,2,9,23000022,3.3576271533966064
binary_base,19,0.95,0.8,1.0,0.0,300,7,3,10,23000022,2.5304834842681885
binary_base,19,0.95,0.8,1.0,0.0,300,7,4,11,23000022,1.956938624382019
binary_base,19,0.95,0.8,1.0,0.0,300,7,5,12,23000022,1.5785337686538696
binary_base,19,0.95,0.8,1.0,0.0,300,7,7,14,23000022,1.2913569211959839
binary_base,19,0.95,0.8,1.0,0.0,300,7,10,17,23000022,1.1292362213134766
