ep,ret,len,avg100_ret,avg100_|delta|,td_mean,td_std,v_grad_norm,actor_grad_norm,feat_norm_mean,z_norm_mean,act_mean,act_std,logstd_mean,logstd_min,logstd_max,entropy_approx,eval_ret
196,34.04764734521165,1000,19.42438666503565,0.07459363701190339,0.028851405635938392,0.15873096505397422,0.942274255029396,2.9961702147637093,18.217192395210265,18.189584382534026,0.495787650346756,0.5968224406242371,-0.8472824096679688,-1.0522875785827637,-0.642277181148529,1.1433122470734078,nan
197,35.20332274579947,1000,19.588312712380763,0.07487817217305885,0.02331947144614102,0.1943255653971688,0.6421771240801591,1.9771771452451332,18.439918464660643,18.412653431892394,0.496183842420578,0.5991523265838623,-0.8489433526992798,-1.056433081626892,-0.6414536833763123,1.1399903610107858,nan
198,37.947221142300414,1000,20.15172387397752,0.07499694735643095,0.021547414996125763,0.16549880831348857,0.6498893740715953,2.0111206657555156,18.569198615550995,18.54212385511398,0.4945172071456909,0.6003393530845642,-0.8518945574760437,-1.063927412033081,-0.6398617029190063,1.134087951457258,nan
199,12.585297515130717,1000,19.94114081315358,0.0728853938644573,0.011182900360413818,0.2504454236513176,0.7861739700857014,2.565689449037881,19.7045405626297,19.679006696701048,-0.7957931756973267,0.30916595458984375,-0.8497822284698486,-1.0613408088684082,-0.6382237076759338,1.138312609469648,nan
200,41.588585431181045,1000,20.14735150368568,0.07295755452731022,0.032073480262510695,0.17324280435837255,0.9807261287184839,3.0166381180831987,18.260661947727204,18.233108990192413,0.4927099049091339,0.599838137626648,-0.8503146171569824,-1.0592831373214722,-0.6413460969924927,1.1372478320953805,29.761305719160852
201,23.62194910518751,1000,20.230892842074788,0.07304914654008621,0.016744530851862064,0.21114630080827093,1.7691174558240863,5.533997987209609,19.037571598052978,19.011092722654343,-0.5147668719291687,0.5776721835136414,-0.8503226041793823,-1.063986897468567,-0.636658251285553,1.1372318580505807,nan
202,26.16197620756344,1000,20.169585941779136,0.07289444320961183,0.017223233894197727,0.19995092009131976,1.0793099181580281,3.400678134241883,18.98855992889404,18.96206808209419,-0.5008856058120728,0.5929146409034729,-0.8553650975227356,-1.0768077373504639,-0.6339224576950073,1.1271468713638741,nan
203,37.025342053781024,1000,20.298654043567822,0.07272489781955332,0.024890961714581907,0.18967519008929803,1.160826517292131,3.698191423192452,19.001361261844636,18.97486766076088,-0.5008658170700073,0.5891157984733582,-0.8613989353179932,-1.0872251987457275,-0.6355726718902588,1.115079195773359,nan
204,26.613242569699,1000,20.387840399142895,0.07256704832796229,0.0158316735565051,0.1683850895739963,0.8099098953079611,2.5530632596924883,19.168141186237335,19.14187212562561,-0.5105382204055786,0.57072514295578,-0.8626711368560791,-1.0918151140213013,-0.6335271000862122,1.1125347926971871,nan
205,34.307996425381674,1000,20.89138543871064,0.0728693996236546,0.02761599871728548,0.14907999994796625,0.9427139061894638,3.102669681032371,18.06463079071045,18.03677917814255,0.49619773030281067,0.5990790128707886,-0.8618903160095215,-1.0901466608047485,-0.6336339116096497,1.1140964343903024,nan
206,35.84955036467035,1000,20.91356680124207,0.07172417388042117,0.02257811541413979,0.18203729109454567,0.8806990270960918,3.086891866838536,18.358693754673006,18.331296016216278,0.4925183057785034,0.5967745184898376,-0.8737922310829163,-1.0980385541915894,-0.6495459079742432,1.0902926042435128,nan
207,27.817875915957224,1000,21.010508297869386,0.07134138314101429,0.01564831548933458,0.15449718035953386,0.6016968968903443,1.934046034721529,18.677463154792786,18.650553347110748,0.49679869413375854,0.5909886956214905,-0.8777862787246704,-1.1045244932174683,-0.6510480642318726,1.0823045089600045,nan
208,30.3259403096718,1000,21.236025355315075,0.07107138770752956,0.01708052048912472,0.14807950397136957,0.568523223848138,1.8385189670728797,18.69156563591957,18.66464235305786,0.4949485957622528,0.59242844581604,-0.879662036895752,-1.1086015701293945,-0.6507224440574646,1.0785529926178414,nan
209,40.451845617420084,1000,21.63824713863832,0.07165548662289171,0.0335253500290222,0.18857585746600233,1.6069745424620314,5.123816772549406,18.82310938000679,18.796391664028167,-0.5008133053779602,0.5947301387786865,-0.8819829821586609,-1.114410638809204,-0.6495553255081177,1.0739111020920236,nan
210,35.47967114906416,1000,21.88606316808231,0.07120504727254544,0.025979607014416376,0.14999872226919558,0.7457737278844926,2.5122138560431453,18.119964437246324,18.0921605451107,0.496817946434021,0.5986649990081787,-0.880425214767456,-1.1154752969741821,-0.6453750729560852,1.0770266368744332,nan
211,34.41063494404883,1000,21.95241899657721,0.07082664210174969,0.02222187483712611,0.14891740171415954,0.7082989587216103,2.4330085825222727,18.251073361158372,18.223343480944635,0.4934307038784027,0.5980309247970581,-0.8841866254806519,-1.122806191444397,-0.6455671191215515,1.0695038154480416,nan
212,35.10027140117406,1000,22.09518510419071,0.0709152816898637,0.027792182312874822,0.18187822503657622,1.1582806672704073,3.7974786479558404,18.97327716588974,18.946793172836305,-0.5012567639350891,0.5872012376785278,-0.8883011937141418,-1.1318895816802979,-0.6447128057479858,1.0612746789810616,nan
213,26.849367074785835,1000,22.094239731606944,0.07089311108883453,0.024308768847879136,0.15612386412937243,0.8667041651904508,3.0409680763891056,18.104478084087372,18.07668731212616,0.49535173177719116,0.5933696031570435,-0.8863039016723633,-1.1264104843139648,-0.6461973190307617,1.0652692630646188,nan
214,29.191493828763445,1000,22.141675820351463,0.07116096479124309,0.023111699080656932,0.16516887851522846,0.9146241336053366,3.1350742760049513,19.089316153526305,19.062975450277328,-0.5014679431915283,0.5865447521209717,-0.8899592161178589,-1.1369949579238892,-0.6429234147071838,1.0579586341736276,nan
215,35.683494207440276,1000,22.352988950288974,0.0708993943467749,0.02253738138166684,0.17046715048964692,1.1167353377670022,3.5174774094219843,19.132202350139618,19.105889325857163,-0.4993838965892792,0.5823318958282471,-0.8955930471420288,-1.1484427452087402,-0.6427433490753174,1.0466909721252877,nan
216,30.717141137035412,1000,22.486458315138044,0.071220052391404,0.026649774370720473,0.17957802528791048,0.9550182728747728,3.283182118797684,18.0294059715271,18.001476207733155,0.49521270394325256,0.5989663600921631,-0.8945896625518799,-1.1476870775222778,-0.6414921879768372,1.0486977413055856,nan
217,19.733865008661674,1000,22.47526518754864,0.0713006360533686,0.013802797541632428,0.2246270370237477,0.7117304187791301,2.2139642746853667,19.44114974093437,19.415284786701204,-0.618455708026886,0.4816393554210663,-0.8908356428146362,-1.145474910736084,-0.6361964344978333,1.0562057807800729,nan
218,38.69932293365348,1000,22.696737179999904,0.0716613006252183,0.024384578005854467,0.17093508529847176,0.9573251945486758,3.171243070135943,19.00194207406044,18.97548258757591,-0.502102255821228,0.5871107578277588,-0.8948895335197449,-1.155160903930664,-0.6346181631088257,1.0480979993698556,nan
219,31.40856273267511,1000,22.791614077476048,0.07123599912573045,0.02572680887607139,0.163650519972617,0.9256365826805438,3.4648177658895443,18.21985954761505,18.19224825286865,0.49495214223861694,0.5935075879096985,-0.8983529806137085,-1.161860466003418,-0.6348454356193542,1.0411711051819283,nan
220,27.352779109022027,1000,22.80020274420049,0.07139167191717653,0.022817979829920686,0.2078345798337918,1.0867331956310537,3.6174463297348938,18.991666138648988,18.96518135046959,-0.5053524971008301,0.5826165080070496,-0.8990856409072876,-1.1662330627441406,-0.6319382190704346,1.0397057845947701,nan
221,27.016733200290084,1000,22.79288519697552,0.07138298893736826,0.018366816470472957,0.17286316772494573,0.8304314887071924,2.7743213307311634,18.398408466339113,18.371022135972975,0.49386855959892273,0.5926705598831177,-0.8989003896713257,-1.1657074689865112,-0.6320932507514954,1.040076287066694,nan
222,34.64760455851404,1000,22.87251124926814,0.07119771669481055,0.018646696585760944,0.1402860118547126,0.5529344636141116,1.9031447788342606,18.526767984390258,18.49960862517357,0.4953879117965698,0.5919155478477478,-0.901089072227478,-1.1718441247940063,-0.6303340792655945,1.0356989219543893,nan
223,20.494761945197595,1000,22.76850703411843,0.07090215294063071,0.013557311858872214,0.16103317109731474,0.5385555947972653,1.728276194709962,18.887916842937468,18.86132263994217,0.496674120426178,0.5780344605445862,-0.9017598628997803,-1.1743711233139038,-0.6291486024856567,1.0343573406097848,nan
224,20.34304652242103,1000,22.632151738550583,0.07128632016168665,0.018175397140981493,0.24606001973696617,1.5102773192081285,5.124954679605442,19.11711937904358,19.090821600914,-0.5430446863174438,0.5475735068321228,-0.9051834344863892,-1.1856505870819092,-0.6247162818908691,1.027510197436567,nan
225,35.76941004399874,1000,22.703426733020542,0.07126789719150212,0.025458006252213658,0.15495556353997136,0.731523151827475,2.5357423873858753,18.262432323217393,18.23483520078659,0.49351948499679565,0.5901744961738586,-0.9071040153503418,-1.1887438297271729,-0.625464141368866,1.0236690357086617,nan
226,33.37459206235976,1000,22.744693329967337,0.07108036420629417,0.017941363270202803,0.13527382875476263,0.5885379076936955,2.0479514656213165,18.448868742465972,18.421578134059907,0.49240827560424805,0.5827595591545105,-0.908919632434845,-1.1921840906143188,-0.6256551742553711,1.0200378015396554,nan
227,25.339774072938894,1000,22.715348003080088,0.0709338418713342,0.016728709868067217,0.14288389128322124,0.41562588012221824,1.368308278044126,18.629267044067383,18.602299100875854,0.496928334236145,0.5796896815299988,-0.9102703332901001,-1.1950703859329224,-0.6254703402519226,1.0173363998291451,nan
228,25.202312766702335,1000,23.067878949781097,0.07129628555708128,0.02323960211205992,0.1893794307982158,1.0979621361552996,4.032195662079621,19.07169963121414,19.045358222484587,-0.5038183927536011,0.5732480883598328,-0.9160099625587463,-1.2060825824737549,-0.6259373426437378,1.0058571412918527,nan
229,27.458650733759754,1000,23.38674777762256,0.07167651524520004,0.019846142171966976,0.19034230832827798,0.8933178342806842,3.0925877784526303,19.127896427154543,19.10161023902893,-0.5003343820571899,0.5711547136306763,-0.9153575897216797,-1.209916591644287,-0.6207985281944275,1.007161886965986,nan
230,27.10166754690831,1000,23.371083693723723,0.07081440947872979,0.0182675230918756,0.15789143075362713,0.806048949352404,2.7823853751246204,19.20309412264824,19.176870131492613,-0.5010393261909485,0.5689182877540588,-0.9188510179519653,-1.2187674045562744,-0.6189346313476562,1.0001750305054147,nan
231,29.04291642061204,1000,23.616359964305545,0.07086775024981193,0.01992683942951023,0.13570392752387658,0.653568545819318,2.4710500259647197,18.254595425128937,18.227039509296418,0.49507275223731995,0.5787562727928162,-0.9185081124305725,-1.219651460647583,-0.617364764213562,1.0008608415482003,nan
232,36.18026360761213,1000,23.72374779660845,0.07053334551642557,0.02221786662734876,0.1516162024531152,0.5827808127335367,2.174569426783984,18.248073106765748,18.220490403413773,0.4946671724319458,0.5864540934562683,-0.9208170175552368,-1.2233920097351074,-0.6182419657707214,0.9962430312988717,nan
233,37.89658735215361,1000,23.82211937915196,0.0702787778539179,0.022694381904077476,0.16652434000131872,0.6306411781176755,2.4185241480607127,18.364026579380035,18.33662307357788,0.49265196919441223,0.5764947533607483,-0.9265924692153931,-1.2347289323806763,-0.6184560656547546,0.9846921279785592,nan
234,42.74661371461984,1000,23.895858324857503,0.06996914784972048,0.024306166982156447,0.18032637187322043,0.6247914006468362,2.3789441062342966,18.220486611127853,18.192850058794022,0.4940715730190277,0.5860923528671265,-0.9304377436637878,-1.2425177097320557,-0.61835777759552,0.9770015790817697,nan
235,25.624782017635763,1000,23.829104181480005,0.07000263249907059,0.02098985048305464,0.19432826256388305,1.1610092060389468,4.024113290170563,19.02932239532471,19.00283865451813,-0.4995631277561188,0.5652062892913818,-0.9344695806503296,-1.2511004209518433,-0.6178386807441711,0.9689379051086862,nan
236,33.06600974132523,1000,23.97054018428392,0.069974299762048,0.026013211434029192,0.15252780632234414,0.6675583315993917,2.6550295140906948,18.202060920238495,18.174384704828263,0.4937914311885834,0.5754268765449524,-0.9323757886886597,-1.2479259967803955,-0.6168256402015686,0.973125489032026,nan
237,30.96028943425086,1000,23.971327073647902,0.06986026197446478,0.01843810164980628,0.14556160391277886,0.5797395105891027,2.3809071732626865,18.316052777767183,18.28856482577324,0.49328356981277466,0.5805213451385498,-0.9336638450622559,-1.249080777168274,-0.618246853351593,0.9705493762848336,nan
238,34.155428408215656,1000,24.030758511242457,0.06977994114624615,0.022615060977059367,0.15579188518721238,0.4739241483513358,1.835129593235543,18.27546642923355,18.247965732097626,0.49721983075141907,0.5800819993019104,-0.9343111515045166,-1.2506572008132935,-0.6179651021957397,0.9692547634003121,nan
239,32.03374195057126,1000,24.09733009845028,0.06966325657132787,0.01795222685793574,0.1449077645466097,0.3710677135269964,1.3104243429033655,18.380956606626512,18.35348461008072,0.4973437488079071,0.5785841345787048,-0.9349040985107422,-1.2514275312423706,-0.6183806657791138,0.968068869387861,nan
240,30.13835445656703,1000,24.159543970671542,0.06977691758998131,0.02617357531065908,0.1976046870998263,0.9356677767426759,3.5680493183731685,19.14774336194992,19.12150291967392,-0.5010597109794617,0.5700063109397888,-0.9404969215393066,-1.263182520866394,-0.617811381816864,0.9568832233307321,nan
241,-14.310607815589844,1000,24.02519756990733,0.06985559581321026,0.005974116619061613,0.26598092704632587,0.41052024761973277,1.2097275545703345,19.59114534187317,19.565515845298766,-0.9709798097610474,0.09622010588645935,-0.9386045932769775,-1.262282371520996,-0.6149268746376038,0.9606678798553903,nan
242,9.056409585994073,1000,24.23489055140806,0.06979717192124048,0.010304964787435136,0.25474626162504455,0.2625255978425686,0.5783875759814103,19.814951297283173,19.789578708648683,-0.8759504556655884,0.15985308587551117,-0.9360925555229187,-1.2594224214553833,-0.6127626895904541,0.9656919553635079,nan
243,24.405362943993843,1000,24.160041716208397,0.06924967140190225,0.015983536650469525,0.19506596588675731,0.8009711419456748,2.9199564928641464,19.407317945957185,19.381411801338196,-0.5375262498855591,0.5320093631744385,-0.9370530843734741,-1.265272855758667,-0.608833372592926,0.9637708976623971,nan
244,24.010396640749775,1000,24.21406267272766,0.0693357223555053,0.017815345625964336,0.22430676277525058,0.7160853309509583,2.6861492841743195,19.297338378429412,19.271280805587768,-0.5048978328704834,0.5577439069747925,-0.9398251175880432,-1.2716482877731323,-0.6080019474029541,0.9582268312332589,nan
245,5.348399707664865,1000,24.24138046602327,0.0693631720425753,0.008484791706119802,0.2537617015706497,0.3642086277430869,1.1020271999224602,19.715755853176116,19.690271757125853,-0.8643258213996887,0.17694099247455597,-0.9380037188529968,-1.271312952041626,-0.6046944856643677,0.9618696287033517,nan
246,38.89440273466114,1000,24.450179530682465,0.07001266652837718,0.0318764319531439,0.18784667747520417,1.404184868586952,5.530339448770522,18.041980417966844,18.014049838781357,0.4958803653717041,0.5853431820869446,-0.934126079082489,-1.2673717737197876,-0.6008803844451904,0.9696249082443673,nan
247,16.790830414462064,1000,24.29537791339361,0.06920171595090126,0.013707342222465188,0.2440419448478537,0.636319808534969,2.498912389515378,18.524672241210936,18.497543513298034,0.4979340732097626,0.5722948908805847,-0.9391982555389404,-1.2671173810958862,-0.6112791299819946,0.9594805553314645,nan
248,16.364738135337277,1000,24.63601674507264,0.06941984729536468,0.01533167016913945,0.2515087238636113,0.7692481771077921,2.6723671905282234,19.35291788458824,19.326931125879288,-0.5579636096954346,0.5197428464889526,-0.93846595287323,-1.2709742784500122,-0.605957567691803,0.9609451606628854,nan
249,26.952041619661447,1000,24.53699410275923,0.06913040931614543,0.020553524346141636,0.17545444257362264,0.6526135060593866,2.6166611461069054,18.22504948425293,18.19744230270386,0.4950566291809082,0.5759596228599548,-0.94208824634552,-1.2725697755813599,-0.6116067171096802,0.9537005737183053,nan
250,-1.6973981094006148,1000,24.33037391879176,0.06843064122464415,0.011459675402676736,0.26393534623506903,0.2920653479249513,1.1900303573032633,19.67849415063858,19.652971650600435,-0.9435521960258484,0.08762645721435547,-0.9414811134338379,-1.2745460271835327,-0.6084161996841431,0.9549148395416696,29.16254078419203
