model,seed,rho_target,leak,input_scale,d_max,mc_total,capture_pct_vs_ref
local_sign+sample,18,0.95,0.8,1.0,80,2.1495587825775146,100.0
local_sign+binary,18,0.95,0.8,1.0,30,3.389130115509033,100.0
local_sign+binary,18,0.95,0.8,1.0,50,3.389130115509033,100.0
local_sign+binary,18,0.95,0.8,1.0,80,3.389130115509033,100.0
global_sign_pres,18,0.95,0.8,1.0,30,2.917966365814209,100.0
global_sign_pres,18,0.95,0.8,1.0,50,2.917966365814209,100.0
global_sign_pres,18,0.95,0.8,1.0,80,2.917966365814209,100.0
binary+shuffle,18,0.95,0.8,1.0,30,1.4965449571609497,100.0
binary+shuffle,18,0.95,0.8,1.0,50,1.4965449571609497,100.0
binary+shuffle,18,0.95,0.8,1.0,80,1.4965449571609497,100.0
real,19,0.95,0.8,1.0,30,3.6376800537109375,100.0
real,19,0.95,0.8,1.0,50,3.6376800537109375,100.0
real,19,0.95,0.8,1.0,80,3.6376800537109375,100.0
shuffle_weights,19,0.95,0.8,1.0,30,3.481283187866211,100.0
shuffle_weights,19,0.95,0.8,1.0,50,3.481283187866211,100.0
shuffle_weights,19,0.95,0.8,1.0,80,3.481283187866211,100.0
cel_randN,19,0.95,0.8,1.0,30,8.210878372192383,100.0
cel_randN,19,0.95,0.8,1.0,50,8.210878372192383,100.0
cel_randN,19,0.95,0.8,1.0,80,8.210878372192383,100.0
er_randN,19,0.95,0.8,1.0,30,8.549120903015137,100.0
er_randN,19,0.95,0.8,1.0,50,8.549120903015137,100.0
er_randN,19,0.95,0.8,1.0,80,8.549120903015137,100.0
ws_p01_randN,19,0.95,0.8,1.0,30,8.772656440734863,100.0
ws_p01_randN,19,0.95,0.8,1.0,50,8.772656440734863,100.0
ws_p01_randN,19,0.95,0.8,1.0,80,8.772656440734863,100.0
conn_shuf,19,0.95,0.8,1.0,30,3.801248550415039,100.0
conn_shuf,19,0.95,0.8,1.0,50,3.801248550415039,100.0
conn_shuf,19,0.95,0.8,1.0,80,3.801248550415039,100.0
local_sign,19,0.95,0.8,1.0,30,3.1643943786621094,100.0
local_sign,19,0.95,0.8,1.0,50,3.1643943786621094,100.0
local_sign,19,0.95,0.8,1.0,80,3.1643943786621094,100.0
conn_shuf_only,19,0.95,0.8,1.0,30,3.960953712463379,100.0
conn_shuf_only,19,0.95,0.8,1.0,50,3.960953712463379,100.0
conn_shuf_only,19,0.95,0.8,1.0,80,3.960953712463379,100.0
cel_sample,19,0.95,0.8,1.0,30,3.1565208435058594,100.0
cel_sample,19,0.95,0.8,1.0,50,3.1565208435058594,100.0
cel_sample,19,0.95,0.8,1.0,80,3.1565208435058594,100.0
local_sign+flat,19,0.95,0.8,1.0,30,2.9647040367126465,100.0
local_sign+flat,19,0.95,0.8,1.0,50,2.9647040367126465,100.0
local_sign+flat,19,0.95,0.8,1.0,80,2.9647040367126465,100.0
local_sign+sample,19,0.95,0.8,1.0,30,3.883016586303711,100.0
local_sign+sample,19,0.95,0.8,1.0,50,3.883016586303711,100.0
local_sign+sample,19,0.95,0.8,1.0,80,3.883016586303711,100.0
local_sign+binary,19,0.95,0.8,1.0,30,1.458606243133545,100.0
local_sign+binary,19,0.95,0.8,1.0,50,1.458606243133545,100.0
local_sign+binary,19,0.95,0.8,1.0,80,1.458606243133545,100.0
global_sign_pres,19,0.95,0.8,1.0,30,3.0339515209198,100.0
global_sign_pres,19,0.95,0.8,1.0,50,3.0339515209198,100.0
global_sign_pres,19,0.95,0.8,1.0,80,3.0339515209198,100.0
binary+shuffle,19,0.95,0.8,1.0,30,3.891258955001831,100.0
binary+shuffle,19,0.95,0.8,1.0,50,3.891258955001831,100.0
binary+shuffle,19,0.95,0.8,1.0,80,3.891258955001831,100.0
