mode,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,src,normalization,wt_mean,cosine_similarity,kl_to_gaussian,seed,raw_rho,ref_rho,post_rho,scale_factor
real,0,1.05,1.0,1.0,0.1,5.190175533294678,10.804568347029754,8.919330596923828,18.721355438232425,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,1.0,1.5,0.0,5.48966121673584,9.683941659666548,8.175445556640625,19.36739158630371,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,0,1.05,1.0,1.5,0.1,4.272359371185303,7.632656026371793,9.252694129943848,22.228071212768555,chunk_0,spectral_radius,0.0019247205927968,0.3826738595962524,1.159998382544971,12346,73.237548828125,73.237548828125,1.0499999523162842,0.0143369080041735
real,1,0.6,0.6,0.1,0.0,5.315734386444092,6.644933159887008,2.233567714691162,2.3220529556274414,chunk_0,spectral_radius,0.0010881894268095,0.3674210906028747,1.1599982572393783,112346,71.07130432128906,71.07130432128906,0.6000005602836609,0.0084422258143399
real,1,0.6,0.6,0.1,0.1,5.262062072753906,7.964785113630967,2.333006858825684,2.5026698112487797,chunk_0,spectral_radius,0.0010881894268095,0.3674210906028747,1.1599982572393783,112346,71.07130432128906,71.07130432128906,0.6000005602836609,0.0084422258143399
real,1,0.6,0.6,0.5,0.0,4.850016117095947,9.030597966387845,2.694751501083374,3.66620683670044,chunk_0,spectral_radius,0.0010881894268095,0.3674210906028747,1.1599982572393783,112346,71.07130432128906,71.07130432128906,0.6000005602836609,0.0084422258143399
real,1,0.6,0.6,0.5,0.1,4.51334285736084,11.251302368094455,3.0271666049957275,4.353552341461182,chunk_0,spectral_radius,0.0010881894268095,0.3674210906028747,1.1599982572393783,112346,71.07130432128906,71.07130432128906,0.6000005602836609,0.0084422258143399
real,1,0.6,0.6,1.0,0.0,3.746767997741699,7.203126930825775,3.083254814147949,5.178340435028076,chunk_0,spectral_radius,0.0010881894268095,0.3674210906028747,1.1599982572393783,112346,71.07130432128906,71.07130432128906,0.6000005602836609,0.0084422258143399
real,1,0.6,0.6,1.0,0.1,2.9130566120147705,5.593202873703817,3.5376665592193604,6.289229393005371,chunk_0,spectral_radius,0.0010881894268095,0.3674210906028747,1.1599982572393783,112346,71.07130432128906,71.07130432128906,0.6000005602836609,0.0084422258143399
real,1,0.6,0.6,1.5,0.0,1.856612086296081,2.9485004917522133,3.268031597137451,6.199708461761475,chunk_0,spectral_radius,0.0010881894268095,0.3674210906028747,1.1599982572393783,112346,71.07130432128906,71.07130432128906,0.6000005602836609,0.0084422258143399
real,1,0.6,0.6,1.5,0.1,2.839520215988159,7.046375955885736,3.771669149398804,7.576335430145264,chunk_0,spectral_radius,0.0010881894268095,0.3674210906028747,1.1599982572393783,112346,71.07130432128906,71.07130432128906,0.6000005602836609,0.0084422258143399
real,1,0.6,0.8,0.1,0.0,6.163352966308594,7.71635749253187,2.527647018432617,2.6435842514038086,chunk_0,spectral_radius,0.0010881894268095,0.3674210906028747,1.1599982572393783,112346,71.07130432128906,71.07130432128906,0.6000005602836609,0.0084422258143399
real,1,0.6,0.8,0.1,0.1,6.147803783416748,9.521961799484572,2.6444928646087646,2.854055404663086,chunk_0,spectral_radius,0.0010881894268095,0.3674210906028747,1.1599982572393783,112346,71.07130432128906,71.07130432128906,0.6000005602836609,0.0084422258143399
