frac_replace,seed_id,rho_target,leak,input_scale,MC,IPC,KR,GR
0.0,2,0.95,0.8,0.1,11.738973617553711,12.807565093040466,4.480848789215088,4.742864608764648
0.0,2,0.95,0.8,0.5,6.885009765625,10.506823718547821,6.357405662536621,9.865729331970215
0.0,2,0.95,0.8,1.0,3.550564765930176,5.060817658901215,7.255183219909668,15.577223777770996
0.0,2,0.95,0.8,1.5,2.974498748779297,5.335928797721863,8.093303680419922,19.34059715270996
0.0,2,0.95,1.0,0.1,12.283883094787598,14.96092164516449,5.097611904144287,5.681139945983887
0.0,2,0.95,1.0,0.5,7.897274017333984,9.508745968341827,9.04572868347168,15.662384986877441
0.0,2,0.95,1.0,1.0,5.885626316070557,7.561959862709045,10.662052154541016,23.507478713989258
0.0,2,0.95,1.0,1.5,4.877172470092773,5.155555367469788,11.13205623626709,27.767932891845703
0.0,2,1.05,0.6,0.1,8.369645118713379,11.262764275074005,5.862735748291016,5.093444347381592
0.0,2,1.05,0.6,0.5,7.12689733505249,11.041000187397003,8.858088493347168,13.937167167663574
0.0,2,1.05,0.6,1.0,2.408341884613037,4.005960941314697,7.671687602996826,15.558208465576172
0.0,2,1.05,0.6,1.5,1.5151700973510742,2.328413665294647,7.415627956390381,17.146879196166992
0.0,2,1.05,0.8,0.1,10.952413558959961,14.10079711675644,5.51764440536499,6.067727565765381
0.0,2,1.05,0.8,0.5,6.469219207763672,9.451594650745392,7.99983024597168,13.460107803344727
0.0,2,1.05,0.8,1.0,4.859128952026367,6.255608141422272,9.255138397216797,19.514915466308594
0.0,2,1.05,0.8,1.5,4.1144304275512695,4.979730308055878,10.767498016357422,26.161893844604492
0.0,2,1.05,1.0,0.1,13.943733215332031,17.77778559923172,6.760083198547363,7.7455830574035645
0.0,2,1.05,1.0,0.5,5.324358940124512,9.07153832912445,10.937188148498535,19.620046615600586
0.0,2,1.05,1.0,1.0,7.73397159576416,11.97113823890686,15.061837196350098,35.2819709777832
