mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src,wt_mean,cosine_similarity,kl_to_gaussian,seed
binary+conshuffle+wshuffle,87,0.6,0.8,0.5,4.415877342224121,7.167551839792395,2.190473318099976,2.7663896083831787,chunk_3,0.0014250396052375,0.0447233170270919,0.0,8712346
binary+conshuffle+wshuffle,87,0.6,0.8,1.0,4.551562786102295,8.216458949499994,2.5169622898101807,3.68578577041626,chunk_3,0.0014250396052375,0.0447233170270919,0.0,8712346
binary+conshuffle+wshuffle,87,0.6,0.8,1.5,4.453339099884033,8.501965935680687,2.7753539085388184,4.26500129699707,chunk_3,0.0014250396052375,0.0447233170270919,0.0,8712346
binary+conshuffle+wshuffle,87,0.6,1.0,0.1,4.390738010406494,4.962306384273665,2.101794719696045,2.1563949584960938,chunk_3,0.0014250396052375,0.0447233170270919,0.0,8712346
binary+conshuffle+wshuffle,87,0.6,1.0,0.5,5.116064548492432,8.505913019676541,2.3890838623046875,3.020388603210449,chunk_3,0.0014250396052375,0.0447233170270919,0.0,8712346
binary+conshuffle+wshuffle,87,0.6,1.0,1.0,5.129187107086182,9.52877989499575,2.7493855953216557,4.028871536254883,chunk_3,0.0014250396052375,0.0447233170270919,0.0,8712346
binary+conshuffle+wshuffle,87,0.6,1.0,1.5,5.04852819442749,9.64435063969178,3.0261526107788086,4.669503688812256,chunk_3,0.0014250396052375,0.0447233170270919,0.0,8712346
binary+conshuffle+wshuffle,87,0.8,0.6,0.1,3.935129880905152,4.092682650313236,2.3010528087615967,2.3752665519714355,chunk_3,0.0019000527681782,0.0447232984006404,0.0,8712346
binary+conshuffle+wshuffle,87,0.8,0.6,0.5,4.607015609741211,7.300175057000352,2.5490496158599854,3.1822681427001958,chunk_3,0.0019000527681782,0.0447232984006404,0.0,8712346
binary+conshuffle+wshuffle,87,0.8,0.6,1.0,4.66475772857666,8.365304612049954,2.8900365829467773,4.155356407165527,chunk_3,0.0019000527681782,0.0447232984006404,0.0,8712346
binary+conshuffle+wshuffle,87,0.8,0.6,1.5,4.588724613189697,8.661636603761963,3.1734745502471924,4.768424034118652,chunk_3,0.0019000527681782,0.0447232984006404,0.0,8712346
binary+conshuffle+wshuffle,87,0.8,0.8,0.1,4.5092549324035645,4.939393340569062,2.467211961746216,2.539196491241455,chunk_3,0.0019000527681782,0.0447232984006404,0.0,8712346
binary+conshuffle+wshuffle,87,0.8,0.8,0.5,5.177741527557373,8.156942571891047,2.750643730163574,3.4491584300994877,chunk_3,0.0019000527681782,0.0447232984006404,0.0,8712346
binary+conshuffle+wshuffle,87,0.8,0.8,1.0,5.217792987823486,9.558994263545458,3.1256237030029297,4.53029727935791,chunk_3,0.0019000527681782,0.0447232984006404,0.0,8712346
binary+conshuffle+wshuffle,87,0.8,0.8,1.5,5.155719757080078,9.727366311894912,3.4320931434631348,5.21912956237793,chunk_3,0.0019000527681782,0.0447232984006404,0.0,8712346
binary+conshuffle+wshuffle,87,0.8,1.0,0.1,5.309470176696777,6.129418779921203,2.672961711883545,2.74393081665039,chunk_3,0.0019000527681782,0.0447232984006404,0.0,8712346
binary+conshuffle+wshuffle,87,0.8,1.0,0.5,6.011348247528076,9.84942405143498,3.014114618301392,3.799325704574585,chunk_3,0.0019000527681782,0.0447232984006404,0.0,8712346
binary+conshuffle+wshuffle,87,0.8,1.0,1.0,6.099957942962647,11.178489273180276,3.443599224090576,5.022997856140137,chunk_3,0.0019000527681782,0.0447232984006404,0.0,8712346
binary+conshuffle+wshuffle,87,0.8,1.0,1.5,6.069864273071289,11.409379939163044,3.7811877727508554,5.807837009429932,chunk_3,0.0019000527681782,0.0447232984006404,0.0,8712346
binary+conshuffle+wshuffle,87,0.95,0.6,0.1,4.105499744415283,4.300344217088716,2.9065747261047363,2.959003448486328,chunk_3,0.0022563124075531,0.0447232946753501,0.0,8712346
binary+conshuffle+wshuffle,87,0.95,0.6,0.5,4.841414451599121,7.617956386889574,3.187809705734253,3.868964433670044,chunk_3,0.0022563124075531,0.0447232946753501,0.0,8712346
binary+conshuffle+wshuffle,87,0.95,0.6,1.0,4.997831344604492,9.10937842706852,3.530879259109497,4.900146484375,chunk_3,0.0022563124075531,0.0447232946753501,0.0,8712346
binary+conshuffle+wshuffle,87,0.95,0.6,1.5,4.970423698425293,9.360303354790688,3.802518844604492,5.519927024841309,chunk_3,0.0022563124075531,0.0447232946753501,0.0,8712346
binary+conshuffle+wshuffle,87,0.95,0.8,0.1,4.888355731964111,5.458095468159456,3.0962109565734863,3.16746187210083,chunk_3,0.0022563124075531,0.0447232946753501,0.0,8712346
binary+conshuffle+wshuffle,87,0.95,0.8,0.5,5.642134189605713,8.931712912179705,3.4170093536376958,4.210029602050781,chunk_3,0.0022563124075531,0.0447232946753501,0.0,8712346
binary+conshuffle+wshuffle,87,0.95,0.8,1.0,5.703042984008789,10.405553724056062,3.805560111999512,5.389252662658691,chunk_3,0.0022563124075531,0.0447232946753501,0.0,8712346
binary+conshuffle+wshuffle,87,0.95,0.8,1.5,5.66106653213501,10.619693462384427,4.115715026855469,6.114476680755615,chunk_3,0.0022563124075531,0.0447232946753501,0.0,8712346
binary+conshuffle+wshuffle,87,0.95,1.0,0.1,5.939717769622803,6.959890736469124,3.342740058898926,3.4292893409729004,chunk_3,0.0022563124075531,0.0447232946753501,0.0,8712346
binary+conshuffle+wshuffle,87,0.95,1.0,0.5,6.726015090942383,11.056434617872585,3.729880809783936,4.663195610046387,chunk_3,0.0022563124075531,0.0447232946753501,0.0,8712346
binary+conshuffle+wshuffle,87,0.95,1.0,1.0,6.754152297973633,12.331080315869483,4.19103479385376,6.04110050201416,chunk_3,0.0022563124075531,0.0447232946753501,0.0,8712346
binary+conshuffle+wshuffle,87,0.95,1.0,1.5,6.644423484802246,12.492090778981035,4.553130626678467,6.905653953552246,chunk_3,0.0022563124075531,0.0447232946753501,0.0,8712346
binary+conshuffle+wshuffle,87,1.05,0.6,0.1,3.9867637157440186,4.097987141701424,2.8454623222351074,3.1077351570129395,chunk_3,0.0024938189890235,0.0447232834994792,0.0,8712346
binary+conshuffle+wshuffle,87,1.05,0.6,0.5,4.419923305511475,6.885881950106921,3.814489126205444,5.0139241218566895,chunk_3,0.0024938189890235,0.0447232834994792,0.0,8712346
binary+conshuffle+wshuffle,87,1.05,0.6,1.0,4.515581607818604,8.524511985726207,4.236312389373779,5.783079624176025,chunk_3,0.0024938189890235,0.0447232834994792,0.0,8712346
binary+conshuffle+wshuffle,87,1.05,0.6,1.5,4.613897323608398,9.065745649400128,3.894143581390381,5.922029972076416,chunk_3,0.0024938189890235,0.0447232834994792,0.0,8712346
binary+conshuffle+wshuffle,87,1.05,0.8,0.1,4.700011253356934,4.891324881577504,3.0434341430664062,3.3426055908203125,chunk_3,0.0024938189890235,0.0447232834994792,0.0,8712346
binary+conshuffle+wshuffle,87,1.05,0.8,0.5,5.100250720977783,8.12499320349599,4.124165058135986,5.50738525390625,chunk_3,0.0024938189890235,0.0447232834994792,0.0,8712346
binary+conshuffle+wshuffle,87,1.05,0.8,1.0,5.184664249420166,9.803341158100729,4.340440273284912,3.282590627670288,chunk_3,0.0024938189890235,0.0447232834994792,0.0,8712346
binary+conshuffle+wshuffle,87,1.05,0.8,1.5,5.358226776123047,10.437613759304838,4.489352703094482,6.7952494621276855,chunk_3,0.0024938189890235,0.0447232834994792,0.0,8712346
binary+conshuffle+wshuffle,87,1.05,1.0,0.1,5.735568523406982,6.145256582670754,3.3194127082824707,3.660523176193237,chunk_3,0.0024938189890235,0.0447232834994792,0.0,8712346
binary+conshuffle+wshuffle,87,1.05,1.0,0.5,6.1655120849609375,9.975276233991302,4.599945545196533,6.248171329498291,chunk_3,0.0024938189890235,0.0447232834994792,0.0,8712346
binary+conshuffle+wshuffle,87,1.05,1.0,1.0,6.3514180183410645,11.950971388946796,4.584169864654541,6.129528999328613,chunk_3,0.0024938189890235,0.0447232834994792,0.0,8712346
binary+conshuffle+wshuffle,87,1.05,1.0,1.5,6.47428035736084,12.456353536207622,5.279754638671875,7.907879829406738,chunk_3,0.0024938189890235,0.0447232834994792,0.0,8712346
binary+conshuffle+wshuffle,88,0.6,0.6,0.1,3.384955883026123,3.770731365372768,1.9279347658157349,2.0000545978546143,chunk_3,0.0013764711329713,0.0476190373301506,0.0,8812346
binary+conshuffle+wshuffle,88,0.6,0.6,0.5,4.004879474639893,6.681572702999404,2.3009634017944336,2.940835237503052,chunk_3,0.0013764711329713,0.0476190373301506,0.0,8812346
binary+conshuffle+wshuffle,88,0.6,0.6,1.0,4.042336463928223,7.147422856997423,2.5789384841918945,3.670509815216065,chunk_3,0.0013764711329713,0.0476190373301506,0.0,8812346
binary+conshuffle+wshuffle,88,0.6,0.6,1.5,3.9942681789398193,7.308043369200732,2.6919145584106445,4.070778846740723,chunk_3,0.0013764711329713,0.0476190373301506,0.0,8812346
binary+conshuffle+wshuffle,88,0.6,0.8,0.1,3.845250129699707,4.580863637887989,2.040282249450684,2.1353259086608887,chunk_3,0.0013764711329713,0.0476190373301506,0.0,8812346
binary+conshuffle+wshuffle,88,0.6,0.8,0.5,4.271699905395508,7.293360968386384,2.439149856567383,3.1747195720672607,chunk_3,0.0013764711329713,0.0476190373301506,0.0,8812346
binary+conshuffle+wshuffle,88,0.6,0.8,1.0,4.398470878601074,8.170980030696512,2.7416036128997803,3.971933841705322,chunk_3,0.0013764711329713,0.0476190373301506,0.0,8812346
binary+conshuffle+wshuffle,88,0.6,0.8,1.5,4.385948657989502,8.380496570954165,2.866485595703125,4.410600662231445,chunk_3,0.0013764711329713,0.0476190373301506,0.0,8812346
binary+conshuffle+wshuffle,88,0.6,1.0,0.1,4.201984882354736,5.191732783833487,2.177785396575928,2.2901737689971924,chunk_3,0.0013764711329713,0.0476190373301506,0.0,8812346
